Column,OBJECTI,ParclID,ClassCd,LivUnts,Address,Owner,TotAppr,LndAppr,ImprApp,TtAssss,LndAsss,ImprAss,LndAcrs,OWNERNM,imprvdR,mncpll_,vacant,undr_tl,fnl_scr,ecn_scr,bus_scr,env_scr,grcry_s,job_scr,prks_sc,trn_scr,trnsp_s,vacant2,undr_tl2,fnl_scr2
4042,125150,14 011200080420,E1,4,712 FOX ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,83400,57500,25900,0,23000,10360,0.1692,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.689448441,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4043,125150,14 011200080420,E1,4,712 FOX ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,83400,57500,25900,0,23000,10360,0.1692,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.689448441,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4044,125150,14 011200080420,E1,4,712 FOX ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,83400,57500,25900,0,23000,10360,0.1692,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.689448441,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4045,125150,14 011200080420,E1,4,712 FOX ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,83400,57500,25900,0,23000,10360,0.1692,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.689448441,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4046,125150,14 011200080420,E1,4,712 FOX ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,83400,57500,25900,0,23000,10360,0.1692,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.689448441,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4047,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4048,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4049,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4050,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4051,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4052,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4053,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4054,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4055,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4056,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4057,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4058,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4059,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4060,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4061,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4062,125111,14 011200080370,E1,6,621 JAMES P BRAWLEY DR,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,59400,59400,0,0,23760,0,0.1515,FULTON COUNTY/CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,TRUE,FALSE,5
4063,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4064,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4065,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4066,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4067,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4068,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4069,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4070,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4071,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4072,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4073,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4074,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4075,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4076,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4077,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4078,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4079,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4080,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4081,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4082,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4083,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4084,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4085,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4086,117876,14 011100010352,C3,6,592 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,211300,86300,125000,84520,34520,50000,0.1458,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.408424042,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4087,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4088,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4089,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4090,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4091,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4092,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4093,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4094,117882,14 011100010360,E1,6,588 PAINES AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210300,86300,124000,0,34520,49600,0.1458,FULTON CITY OF ATLANTA LAND BANK AUTHORITY INC,0.410366144,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4096,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4097,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4098,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4099,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4100,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4101,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4102,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4103,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4104,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4105,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4106,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4107,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4108,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4109,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4110,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4111,121015,14 011100030806,E1,6,700 DALVIGNEY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,210500,86300,124200,0,34520,49680,0.1405,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.409976247,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4116,118031,14 011100011400,E1,1,546 ENGLISH AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,94000,18300,75700,0,7320,30280,0.1166,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.194680851,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4117,118031,14 011100011400,E1,1,546 ENGLISH AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,94000,18300,75700,0,7320,30280,0.1166,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.194680851,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4118,118031,14 011100011400,E1,1,546 ENGLISH AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,94000,18300,75700,0,7320,30280,0.1166,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.194680851,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4119,118031,14 011100011400,E1,1,546 ENGLISH AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,94000,18300,75700,0,7320,30280,0.1166,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.194680851,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4120,118031,14 011100011400,E1,1,546 ENGLISH AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,94000,18300,75700,0,7320,30280,0.1166,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.194680851,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4121,118031,14 011100011400,E1,1,546 ENGLISH AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,94000,18300,75700,0,7320,30280,0.1166,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.194680851,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
4122,118031,14 011100011400,E1,1,546 ENGLISH AVE NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,94000,18300,75700,0,7320,30280,0.1166,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.194680851,1,NA,1,5.022444523,0.456128734,1,0,1,0.926315789,1,0,0.64,FALSE,TRUE,5
